0,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
UCEC.TCGA.A5.A1OH.01,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train
UCEC.TCGA.AJ.A3OL.01,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train
UCEC.TCGA.EO.A3B1.01,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation
UCEC.TCGA.E6.A8L9.01,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation
UCEC.TCGA.AJ.A2QM.01,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation
UCEC.TCGA.EO.A2CG.01,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation
UCEC.TCGA.BG.A2AE.01,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation
UCEC.TCGA.EY.A4KR.01,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train
UCEC.TCGA.QS.A8F1.01,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train
UCEC.TCGA.EY.A2ON.01,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train
UCEC.TCGA.AJ.A3I9.01,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train
UCEC.TCGA.FI.A2D5.01,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train
UCEC.TCGA.AJ.A23N.01,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation
UCS.TCGA.N5.A4RT.01,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train
UCS.TCGA.N9.A4Q7.01,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train
UCS.TCGA.N5.A4R8.01,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train
UCS.TCGA.ND.A4WC.01,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train
UCS.TCGA.N6.A4V9.01,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train
UCS.TCGA.N5.A59F.01,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train
UCS.TCGA.N5.A4RJ.01,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train
UCS.TCGA.NF.A4WX.01,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train
UCS.TCGA.N5.A4RN.01,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train
UCS.TCGA.N9.A4Q3.01,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train
UCS.TCGA.N8.A4PQ.01,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train
UCS.TCGA.N6.A4VG.01,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train
UCS.TCGA.N8.A4PI.01,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train
UCS.TCGA.N7.A59B.01,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train
UCS.TCGA.N5.A59E.01,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train
UCS.TCGA.N5.A4RF.01,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation
UCS.TCGA.N8.A4PN.01,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation
UCS.TCGA.N8.A4PM.01,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation
UCS.TCGA.N9.A4Q8.01,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train
UCS.TCGA.N8.A4PO.01,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train
UCS.TCGA.N7.A4Y8.01,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train
UCS.TCGA.N7.A4Y0.01,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train
UCS.TCGA.N5.A4RM.01,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train
UCS.TCGA.N6.A4VE.01,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train
UCS.TCGA.N5.A4RO.01,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train
UCS.TCGA.N6.A4VC.01,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train
UCS.TCGA.N8.A56S.01,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation
